date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:05:02	15555/15555	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2028%20Sep%202016%2008:21:00%20GMT	http://www.aydrate.com/wp-content/themes/novelpro/js/custom.js?ver=21032016	/home/tits/websites/Israel%20mobile%20app/www.aydrate.com/wp-content/themes/novelpro/js/custom5a7e.js	(from http://www.aydrate.com/)
01:05:02	4000/4000	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2002%20Aug%202016%2006:14:10%20GMT	http://www.aydrate.com/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	/home/tits/websites/Israel%20mobile%20app/www.aydrate.com/wp-includes/js/jquery/ui/core.mine899.js	(from http://www.aydrate.com/)
01:05:04	36508/36508	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2002%20Aug%202016%2006:14:10%20GMT	http://www.aydrate.com/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.11.4	/home/tits/websites/Israel%20mobile%20app/www.aydrate.com/wp-includes/js/jquery/ui/datepicker.mine899.js	(from http://www.aydrate.com/)
01:05:05	2808/2808	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2004%20Jul%202017%2011:00:08%20GMT	http://www.aydrate.com/wp-content/plugins/lead-form-builder/js/f-script.js?ver=1.0.0	/home/tits/websites/Israel%20mobile%20app/www.aydrate.com/wp-content/plugins/lead-form-builder/js/f-script8a54.js	(from http://www.aydrate.com/)
01:05:12	679/679	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2027%20Dec%202017%2023:05:11%20GMT	http://www.chattifi.com/robots.txt		(from )
01:05:12	1398/1398	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2027%20Feb%202017%2012:51:49%20GMT	http://www.aydrate.com/wp-includes/js/wp-embed.min.js?ver=4.8.4	/home/tits/websites/Israel%20mobile%20app/www.aydrate.com/wp-includes/js/wp-embed.minee45.js	(from http://www.aydrate.com/)
01:05:13	2575/2575	---M--	200	added ('OK')	image/png	etag:%228640160-a0f-53c1a1cb51900%22	http://www.chattifi.com/images/favicon.png	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/images/favicon.png	(from http://www.chattifi.com/)
01:05:38	1036/1036	---MCZ	200	added ('OK')	text/css	date:Wed,%2027%20Dec%202017%2023:05:13%20GMT	https://fonts.googleapis.com/css?family=Open+Sans:300,400,600,700	/home/tits/websites/Israel%20mobile%20app/fonts.googleapis.com/cssff98.css	(from http://www.chattifi.com/)
01:05:39	679/679	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2027%20Dec%202017%2023:05:38%20GMT	http://www.chattifi.com/ajax.googleapis.com/ajax/libs/jquery/1.8/jquery.min.js	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/ajax.googleapis.com/ajax/libs/jquery/1.8/jquery.min.4a.delayed	(from http://www.chattifi.com/)
01:05:41	121275/121275	---M-Z	200	added ('OK')	text/css	etag:%228640005-1d9bb-52553750f3f00-gzip%22	http://www.chattifi.com/css/bootstrap.min.css	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/css/bootstrap.min.css	(from http://www.chattifi.com/)
01:05:43	489/489	---MCZ	200	added ('OK')	text/css	date:Wed,%2027%20Dec%202017%2023:05:15%20GMT	https://fonts.googleapis.com/icon?family=Material+Icons	/home/tits/websites/Israel%20mobile%20app/fonts.googleapis.com/icone91f.css	(from http://www.chattifi.com/)
01:05:43	11802/11802	---M-Z	200	added ('OK')	text/css	etag:%228640006-2e1a-54cd493713180-gzip%22	http://www.chattifi.com/css/converse.css	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/css/converse.css	(from http://www.chattifi.com/)
01:05:45	9146/9146	---M-Z	200	added ('OK')	text/css	etag:%228640007-23ba-53eee209f4280-gzip%22	http://www.chattifi.com/css/mobile.css	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/css/mobile.css	(from http://www.chattifi.com/)
01:05:47	9954/9954	---M-Z	200	added ('OK')	text/html	etag:%228640200-26e2-54dbbe564b2c6-gzip%22	http://www.chattifi.com/index.html	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/index-2.html	(from http://www.chattifi.com/)
01:05:49	7231/7231	---M--	200	added ('OK')	image/png	etag:%2286401a9-1c3f-54cc61e96fb00%22	http://www.chattifi.com/images/logo55.png	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/images/logo55.png	(from http://www.chattifi.com/)
01:05:49	11127/11127	---M--	200	added ('OK')	image/png	etag:%22864017e-2b77-54cd696301880%22	http://www.chattifi.com/images/icon/1.png	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/images/icon/1.png	(from http://www.chattifi.com/)
01:05:49	267/267	---MCZ	200	added ('OK')	text/css	date:Wed,%2027%20Dec%202017%2023:05:14%20GMT	https://fonts.googleapis.com/css?family=Montserrat	/home/tits/websites/Israel%20mobile%20app/fonts.googleapis.com/css55d0.css	(from http://www.chattifi.com/)
01:05:51	8246/8246	---M--	200	added ('OK')	image/png	etag:%228640192-2036-54cd69c25f980%22	http://www.chattifi.com/images/icon/2.png	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/images/icon/2.png	(from http://www.chattifi.com/)
01:05:51	6441/6441	---M--	200	added ('OK')	image/png	etag:%228640198-1929-54cd69dd13880%22	http://www.chattifi.com/images/icon/3.png	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/images/icon/3.png	(from http://www.chattifi.com/)
01:05:53	8023/8023	---M--	200	added ('OK')	image/png	etag:%228640199-1f57-54cd6a0339280%22	http://www.chattifi.com/images/icon/4.png	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/images/icon/4.png	(from http://www.chattifi.com/)
01:05:53	8185/8185	---M--	200	added ('OK')	image/png	etag:%22864019c-1ff9-54cd6a1fd5600%22	http://www.chattifi.com/images/icon/5.png	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/images/icon/5.png	(from http://www.chattifi.com/)
01:05:55	7588/7588	---M--	200	added ('OK')	image/png	etag:%22864019d-1da4-54cd6a36b8c00%22	http://www.chattifi.com/images/icon/6.png	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/images/icon/6.png	(from http://www.chattifi.com/)
01:05:55	6854/6854	---M--	200	added ('OK')	image/png	etag:%22864019e-1ac6-54cd6a553d400%22	http://www.chattifi.com/images/icon/7.png	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/images/icon/7.png	(from http://www.chattifi.com/)
01:05:57	9844/9844	---M--	200	added ('OK')	image/png	etag:%2286401a4-2674-54cd6a6e08e80%22	http://www.chattifi.com/images/icon/8.png	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/images/icon/8.png	(from http://www.chattifi.com/)
01:05:57	679/679	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2027%20Dec%202017%2023:05:56%20GMT	http://www.chattifi.com/js.hsforms.net/forms/current.js	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/js.hsforms.net/forms/current.js	(from http://www.chattifi.com/)
01:05:59	2089/2089	---M-Z	200	added ('OK')	application/javascript	etag:%2286401b2-829-5482010d37480-gzip%22	http://www.chattifi.com/js/form.js	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/js/form.js	(from http://www.chattifi.com/)
01:06:01	3198/3198	---M--	200	added ('OK')	image/png	etag:%22864017b-c7e-53bd83227d800%22	http://www.chattifi.com/images/footer-logo.png	/home/tits/websites/Israel%20mobile%20app/www.chattifi.com/images/footer-logo.png	(from http://www.chattifi.com/)
01:06:03	76/76	---MCZ	200	added ('OK')	text/plain	date:Wed,%2027%20Dec%202017%2023:06:02%20GMT	http://taltop.com/robots.txt		(from )
01:06:05	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Wed,%2027%20Dec%202017%2023:06:04%20GMT	http://taltop.com/xmlrpc.php	/home/tits/websites/Israel%20mobile%20app/taltop.com/xmlrpc.php	(from http://taltop.com/)
01:06:07	0/0	---M--	405	error ('Method%20Not%20Allowed')	text/html	date:Wed,%2027%20Dec%202017%2023:06:06%20GMT	http://js.hs-scripts.com/	/home/tits/websites/Israel%20mobile%20app/js.hs-scripts.com/index.html	(from http://taltop.com/)
01:06:07	1606/1606	---MCZ	200	added ('OK')	text/css	date:Thu,%2026%20Oct%202017%2023:40:01%20GMT	http://taltop.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.9	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/plugins/contact-form-7/includes/css/styles33a6.css	(from http://taltop.com/)
01:06:09	177/177	---MCZ	200	added ('OK')	text/css	date:Thu,%2026%20Oct%202017%2023:40:01%20GMT	http://taltop.com/wp-content/plugins/contact-form-7/includes/css/styles-rtl.css?ver=4.9	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/plugins/contact-form-7/includes/css/styles-rtl33a6.css	(from http://taltop.com/)
01:06:10	851/851	---MC-	200	added ('OK')	application/rss+xml	etag:%2244ecd554ef59a9f858aad4736d582ab8%22	http://taltop.com/index.php/feed/	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/feed/index.html	(from http://taltop.com/)
01:06:11	2756/2756	---MCZ	200	added ('OK')	text/css	date:Wed,%2027%20Dec%202017%2023:06:10%20GMT	http://fonts.googleapis.com/css?family=Open+Sans:400,300,600,700|Roboto+Condensed:300italic,400italic,700italic,400,300,700&subset=latin,latin-ext	/home/tits/websites/Israel%20mobile%20app/fonts.googleapis.com/css4ea1.css	(from http://taltop.com/)
01:06:11	764/764	---MC-	200	added ('OK')	application/rss+xml	etag:%2297dd2fd7d81c8634ca5d975e9a2f822d%22	http://taltop.com/index.php/comments/feed/	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/comments/feed/index.html	(from http://taltop.com/)
01:06:13	3660/3660	---MCZ	200	added ('OK')	text/css	date:Thu,%2026%20Oct%202017%2023:40:25%20GMT	http://taltop.com/wp-content/themes/square/css/jquery.bxslider.css?ver=4.1.2	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/themes/square/css/jquery.bxslider8aee.css	(from http://taltop.com/)
01:06:13	70808/70808	---MCZ	200	added ('OK')	text/css	date:Thu,%2026%20Oct%202017%2023:40:25%20GMT	http://taltop.com/wp-content/themes/square/css/animate.css?ver=1.0	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/themes/square/css/animate5152.css	(from http://taltop.com/)
01:06:15	35110/35110	---MCZ	200	added ('OK')	text/css	date:Thu,%2026%20Oct%202017%2023:40:25%20GMT	http://taltop.com/wp-content/themes/square/css/font-awesome.css?ver=4.6.3	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/themes/square/css/font-awesome4698.css	(from http://taltop.com/)
01:06:15	1483/1483	---MCZ	200	added ('OK')	text/css	date:Thu,%2026%20Oct%202017%2023:40:25%20GMT	http://taltop.com/wp-content/themes/square/css/owl.carousel.css?ver=1.3.3	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/themes/square/css/owl.carousel3ba1.css	(from http://taltop.com/)
01:06:17	1672/1672	---MCZ	200	added ('OK')	text/css	date:Thu,%2026%20Oct%202017%2023:40:25%20GMT	http://taltop.com/wp-content/themes/square/css/owl.theme.css?ver=1.3.3	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/themes/square/css/owl.theme3ba1.css	(from http://taltop.com/)
01:06:17	51557/51557	---MCZ	200	added ('OK')	text/css	date:Thu,%2026%20Oct%202017%2023:40:25%20GMT	http://taltop.com/wp-content/themes/square/style.css?ver=4.8.4	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/themes/square/styleee45.css	(from http://taltop.com/)
01:06:19	10056/10056	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20Sep%202016%2018:48:35%20GMT	http://taltop.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://taltop.com/)
01:06:19	97184/97184	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20Sep%202016%2018:48:35%20GMT	http://taltop.com/wp-includes/js/jquery/jquery.js?ver=1.12.4	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-includes/js/jquery/jqueryb8ff.js	(from http://taltop.com/)
01:06:20	364/364	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2026%20Oct%202017%2023:40:02%20GMT	http://taltop.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-contact-form-7-tracker.js?ver=1.7.1	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-contact-form-7-tracker4735.js	(from http://taltop.com/)
01:06:21	1546/1546	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2026%20Oct%202017%2023:40:02%20GMT	http://taltop.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker.js?ver=1.7.1	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker4735.js	(from http://taltop.com/)
01:06:22	804/804	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202017%2023:06:21%20GMT	http://taltop.com/xmlrpc.php?rsd	/home/tits/websites/Israel%20mobile%20app/taltop.com/xmlrpc0db0.php	(from http://taltop.com/)
01:06:25	1045/1045	---M--	200	added ('OK')	application/xml	date:Tue,%2020%20Sep%202016%2018:48:36%20GMT	http://taltop.com/wp-includes/wlwmanifest.xml	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-includes/wlwmanifest.xml	(from http://taltop.com/)
01:06:27	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2027%20Dec%202017%2023:06:25%20GMT	http://taltop.com/?wordfence_lh=1&hid=1F476ACD311CCA97677AD7BEEB170893	/home/tits/websites/Israel%20mobile%20app/taltop.com/indexed4e.html	(from http://taltop.com/)
01:06:29	4771/4771	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Oct%202017%2023:40:25%20GMT	http://taltop.com/wp-content/themes/square/images/banner-shadow.png	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/themes/square/images/banner-shadow.png	(from http://taltop.com/)
01:06:29	316738/316738	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Oct%202017%2023:40:25%20GMT	http://taltop.com/wp-content/themes/square/images/bg.jpg	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/themes/square/images/bg.jpg	(from http://taltop.com/)
01:06:29	100962/100962	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:06:23%20GMT	http://taltop.com/index.php/wp-json/	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/wp-json/index.html	(from http://taltop.com/)
01:06:30	1178/1178	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Dec%202017%2023:06:29%20GMT	http://js.hs-scripts.com/3027729.js	/home/tits/websites/Israel%20mobile%20app/js.hs-scripts.com/3027729.js	(from http://taltop.com/)
01:06:42	17671/17671	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202017%2023:06:30%20GMT	http://taltop.com/index.php/sendcv/	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/sendcv/index.html	(from http://taltop.com/)
01:06:43	13908/13908	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2026%20Oct%202017%2023:40:01%20GMT	http://taltop.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.9	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/plugins/contact-form-7/includes/js/scripts33a6.js	(from http://taltop.com/)
01:06:45	13942/13942	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202017%2023:06:31%20GMT	http://taltop.com/index.php/jobs/	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/jobs/index.html	(from http://taltop.com/)
01:06:45	1178/1178	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Dec%202017%2023:06:44%20GMT	http://js.hs-scripts.com/3027729.js?ver=4.8.4	/home/tits/websites/Israel%20mobile%20app/js.hs-scripts.com/3027729ee45.js	(from http://taltop.com/)
01:06:47	16610/16610	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202017%2023:06:32%20GMT	http://taltop.com/index.php/publish/	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/publish/index.html	(from http://taltop.com/)
01:06:49	51535/51535	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2026%20Oct%202017%2023:40:25%20GMT	http://taltop.com/wp-content/themes/square/js/modernizr.js?ver=2.6.3	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/themes/square/js/modernizr6fca.js	(from http://taltop.com/)
01:06:51	50573/50573	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2026%20Oct%202017%2023:40:25%20GMT	http://taltop.com/wp-content/themes/square/js/jquery.bxslider.js?ver=4.1.2	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/themes/square/js/jquery.bxslider8aee.js	(from http://taltop.com/)
01:06:53	52797/52797	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2026%20Oct%202017%2023:40:25%20GMT	http://taltop.com/wp-content/themes/square/js/owl.carousel.js?ver=1.3.3	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/themes/square/js/owl.carousel3ba1.js	(from http://taltop.com/)
01:06:54	7423/7423	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2026%20Oct%202017%2023:40:25%20GMT	http://taltop.com/wp-content/themes/square/js/jquery.superfish.js?ver=20160213	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/themes/square/js/jquery.superfishdc1b.js	(from http://taltop.com/)
01:06:56	12289/12289	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2026%20Oct%202017%2023:40:25%20GMT	http://taltop.com/wp-content/themes/square/js/draggabilly.pkgd.min.js?ver=1.3.3	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/themes/square/js/draggabilly.pkgd.min3ba1.js	(from http://taltop.com/)
01:06:57	9809/9809	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2026%20Oct%202017%2023:40:25%20GMT	http://taltop.com/wp-content/themes/square/js/elastiStack.js?ver=1.0.0	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/themes/square/js/elastiStack8a54.js	(from http://taltop.com/)
01:06:59	1968/1968	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2026%20Oct%202017%2023:40:25%20GMT	http://taltop.com/wp-content/themes/square/js/square-custom.js?ver=20150903	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-content/themes/square/js/square-customc7bc.js	(from http://taltop.com/)
01:07:00	1398/1398	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2008%20Feb%202017%2010:43:50%20GMT	http://taltop.com/wp-includes/js/wp-embed.min.js?ver=4.8.4	/home/tits/websites/Israel%20mobile%20app/taltop.com/wp-includes/js/wp-embed.minee45.js	(from http://taltop.com/)
01:07:01	0/0	---M--	200	added ('OK')	text/plain	date:Thu,%2016%20Feb%202017%2017:28:46%20GMT	http://www.kado.tech/robots.txt		(from )
01:07:04	55443/55443	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202017%2023:06:45%20GMT	http://taltop.com/index.php/salary-table/	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/salary-table/index.html	(from http://taltop.com/)
01:07:05	18073/18073	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202017%2023:06:47%20GMT	http://taltop.com/index.php/questions/	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/questions/index.html	(from http://taltop.com/)
01:07:19	18124/18124	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202017%2023:07:03%20GMT	http://taltop.com/index.php/info/	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/info/index.html	(from http://taltop.com/)
01:07:23	82142/82142	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Dec%202017%2023:07:04%20GMT	http://kado.tech/xmlrpc.php	/home/tits/websites/Israel%20mobile%20app/kado.tech/xmlrpc.78.delayed	(from http://www.kado.tech/)
01:07:25	15709/15709	---M--	200	added ('OK')	text/css	date:Thu,%2006%20Oct%202016%2021:08:57%20GMT	http://kado.tech/wp-content/plugins/LayerSlider/static/css/layerslider.css?ver=5.6.9	/home/tits/websites/Israel%20mobile%20app/kado.tech/wp-content/plugins/LayerSlider/static/css/layerslider6fda.css	(from http://www.kado.tech/)
01:07:25	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2027%20Dec%202017%2023:07:23%20GMT	http://maps.googleapis.com/	/home/tits/websites/Israel%20mobile%20app/maps.googleapis.com/index.html	(from http://www.kado.tech/)
01:07:27	2323/2323	---MCZ	200	added ('OK')	text/css	date:Wed,%2027%20Dec%202017%2023:07:25%20GMT	http://fonts.googleapis.com/css?family=Lato:100,300,regular,700,900%7COpen+Sans:300%7CIndie+Flower:regular%7COswald:300,regular,700&subset=latin%2Clatin-ext	/home/tits/websites/Israel%20mobile%20app/fonts.googleapis.com/css0f22.css	(from http://www.kado.tech/)
